Order_ID,Customer_ID,Customer_Name,Gender,Age,City,State,Country,Region,Order_Date,Ship_Date,Product_Category,Sub_Category,Product_Name,Quantity,Unit_Price,Discount,Sales,Profit,Profit_Margin,Shipping_Cost,Payment_Method,Customer_Segment,Delivery_Status,Rating,Processing_Days,Month,Quarter,Year
ORD868432,CUST5386,Customer_CUST5386,Male,20,Jaipur,Rajasthan,India,North,2023-07-22,2023-07-25,Home & Kitchen,Decor,Wall Art,1,1500,0.03,1455.0,299.75,0.20601374570446734,244.8,Debit Card,Regular,Delivered,2.0,3,7,3,2023
ORD772696,CUST7157,Customer_CUST7157,Female,21,Pune,Maharashtra,India,West,2022-12-15,2022-12-20,Sports & Outdoors,Outdoor Gear,Mountain Bike,1,3000,0.25,2250.0,191.34,0.08504,130.17,Net Banking,Silver,Delivered,3.0,5,12,4,2022
ORD883606,CUST3707,Customer_CUST3707,Male,23,Chennai,Tamil Nadu,India,South,2022-04-11,2022-04-18,Clothing,Men's Wear,Summer Dress,1,300,0.23,231.0,25.49,0.11034632034632035,385.14,UPI,Gold,Delivered,2.0,7,4,2,2022
ORD409114,CUST3654,Customer_CUST3654,Male,45,Kolkata,West Bengal,India,East,2022-04-30,2022-05-03,Home & Kitchen,Furniture,Dining Table,3,1500,0.18,3690.0,356.51,0.09661517615176152,687.2,Net Banking,Silver,Cancelled,1.0,3,4,2,2022
ORD245007,CUST7046,Customer_CUST7046,Female,22,Chennai,Tamil Nadu,India,South,2024-08-05,2024-08-14,Electronics,Laptops,iPhone 14,1,70000,0.11,62300.0,8030.48,0.12890016051364364,223.32,Debit Card,Silver,Pending,3.0,9,8,3,2024
ORD295834DUP,CUST8184,Customer_CUST8184,Female,70,Kolkata,West Bengal,India,East,2024-04-21,2024-04-29,Clothing,Kids' Wear,Nike T-Shirt,2,1500,0.1,2700.0,591.59,0.21910740740740742,323.54,Credit Card,Premium,Cancelled,5.0,8,4,2,2024
ORD652750,CUST9260,Customer_CUST9260,Female,48,Indore,Madhya Pradesh,India,Central,2022-01-16,2022-01-23,Books,Children,Deep Work,3,150,0.13,391.5,58.05,0.1482758620689655,165.31,UPI,Gold,Cancelled,1.0,7,1,1,2022
ORD237519,CUST5848,Customer_CUST5848,Female,40,Kolkata,West Bengal,India,East,2024-03-22,2024-03-23,Electronics,Laptops,Sony Headphones,2,50000,0.19,81000.0,18057.58,0.2229330864197531,897.29,Net Banking,Gold,Pending,4.0,1,3,1,2024
ORD364776,CUST1910,Customer_CUST1910,Female,27,Lucknow,Uttar Pradesh,India,North,2023-09-07,2023-09-15,Sports & Outdoors,Camping,Yoga Mat,5,500,0.17,2075.0,299.36,0.1442698795180723,2044.74,COD,Gold,Pending,2.0,8,9,3,2023
ORD787266,CUST1034,Customer_CUST1034,Female,37,Pune,Maharashtra,India,West,2022-01-23,2022-01-26,Electronics,Smartphones,Canon Camera,4,30000,0.03,116400.0,22285.02,0.1914520618556701,1882.31,Credit Card,Gold,Delivered,4.0,3,1,1,2022
ORD745094,CUST4541,Customer_CUST4541,Male,37,Ahmedabad,Gujarat,India,West,2023-12-23,2024-01-01,Electronics,Laptops,Canon Camera,2,10000,0.26,14800.0,2227.66,0.15051756756756757,354.14,Debit Card,Regular,Delivered,4.0,9,12,4,2023
ORD649685,CUST6179,Customer_CUST6179,Female,26,Bangalore,Karnataka,India,South,2023-02-24,2023-03-01,Books,Fiction,Harry Potter,3,300,0.22,702.0,50.08,0.07133903133903134,508.94,COD,Silver,Cancelled,2.0,5,2,1,2023
ORD612402,CUST5271,Customer_CUST5271,Male,40,Pune,Maharashtra,India,West,2022-06-10,2022-06-17,Clothing,Kids' Wear,Polo Shirt,2,300,0.18,492.0,35.24,0.0716260162601626,376.13,UPI,Premium,Returned,1.0,7,6,2,2022
ORD266555,CUST1079,Customer_CUST1079,Female,54,Chennai,Tamil Nadu,India,South,2024-11-26,2024-12-03,Home & Kitchen,Furniture,Bed Sheets,3,10000,0.1,27000.0,3923.18,0.14530296296296297,372.98,Net Banking,Gold,Pending,2.0,7,11,4,2024
ORD823884,CUST9534,Customer_CUST9534,Male,39,Chennai,Tamil Nadu,India,South,2022-05-22,2022-05-31,Clothing,Men's Wear,Formal Suit,5,300,0.29,1065.0,140.28,0.13171830985915492,1775.57,Net Banking,Gold,Delivered,5.0,9,5,2,2022
ORD746531,CUST9186,Customer_CUST9186,Male,24,Mumbai,Maharashtra,India,West,2023-01-14,2023-01-16,Books,Non-Fiction,Deep Work,2,500,0.14,860.0,186.79,0.21719767441860463,139.86,Credit Card,Silver,Pending,1.0,2,1,1,2023
ORD913077,CUST2280,Customer_CUST2280,Male,25,Hyderabad,Telangana,India,South,2022-12-19,2022-12-20,Home & Kitchen,Decor,Wall Art,2,5000,0.1,9000.0,2226.6,0.24739999999999998,412.67,Credit Card,Regular,Delivered,5.0,1,12,4,2022
ORD605421,CUST1698,Customer_CUST1698,Male,19,Kolkata,West Bengal,India,East,2024-01-15,2024-01-18,Home & Kitchen,Decor,Microwave Oven,4,2000,0.22,6240.0,858.78,0.137625,1742.25,Debit Card,Premium,Delivered,3.0,3,1,1,2024
ORD127150,CUST5221,Customer_CUST5221,Female,34,Pune,Maharashtra,India,West,2024-05-17,2024-05-20,Electronics,Accessories,Fitbit Watch,1,70000,0.17,58100.0,8192.73,0.14101084337349395,113.42,Debit Card,Gold,Cancelled,5.0,3,5,2,2024
ORD906856,CUST6532,Customer_CUST6532,Female,33,Lucknow,Uttar Pradesh,India,North,2024-07-11,2024-07-15,Home & Kitchen,Decor,Sofa Set,4,3000,0.07,11160.0,2596.39,0.23265143369175625,456.4,Credit Card,Gold,Returned,1.0,4,7,3,2024
ORD344912,CUST5703,Customer_CUST5703,Female,30,Indore,Madhya Pradesh,India,Central,2024-04-20,2024-04-27,Home & Kitchen,Furniture,Microwave Oven,2,3000,0.29,4260.0,704.43,0.16535915492957745,768.98,COD,Gold,Cancelled,2.0,7,4,2,2024
ORD595204,CUST1551,Customer_CUST1551,Female,28,Lucknow,Uttar Pradesh,India,North,2023-05-02,2023-05-12,Sports & Outdoors,Outdoor Gear,Tent,1,2500,0.24,1900.0,121.62,0.06401052631578948,487.22,COD,Premium,Cancelled,1.0,10,5,2,2023
ORD986159,CUST6132,Customer_CUST6132,Female,36,Ahmedabad,Gujarat,India,West,2023-12-27,2024-01-03,Books,Academic,The Alchemist,5,200,0.13,870.0,96.53,0.11095402298850575,1634.22,COD,Silver,Pending,5.0,7,12,4,2023
ORD550214,CUST1068,Customer_CUST1068,Male,37,Mumbai,Maharashtra,India,West,2023-11-03,2023-11-11,Books,Fiction,Deep Work,4,1000,0.14,3440.0,701.51,0.20392732558139534,1133.78,Debit Card,Gold,Returned,1.0,8,11,4,2023
ORD359232,CUST4473,Customer_CUST4473,Female,30,Delhi,Delhi,India,North,2023-07-21,2023-07-22,Sports & Outdoors,Team Sports,Football,2,800,0.1,1440.0,262.71,0.18243749999999997,492.19,Credit Card,Silver,Cancelled,1.0,1,7,3,2023
ORD281304DUP,CUST1395,Customer_CUST1395,Female,32,Kolkata,West Bengal,India,East,2023-04-07,2023-04-11,Books,Academic,Atomic Habits,4,150,0.13,522.0,110.94,0.2125287356321839,470.66,Net Banking,Premium,Returned,1.0,4,4,2,2023
ORD652866,CUST7777,Customer_CUST7777,Male,36,Delhi,Delhi,India,North,2023-02-23,2023-03-01,Books,Children,Atomic Habits,3,200,0.02,588.0,72.45,0.12321428571428572,670.83,Debit Card,Gold,Delivered,5.0,6,2,1,2023
ORD847078,CUST5444,Customer_CUST5444,Male,49,Ahmedabad,Gujarat,India,West,2022-01-18,2022-01-20,Home & Kitchen,Cookware,Sofa Set,1,10000,0.19,8100.0,1975.28,0.24386172839506173,221.32,UPI,Regular,Delivered,5.0,2,1,1,2022
ORD347415,CUST3941,Customer_CUST3941,Female,34,Bangalore,Karnataka,India,South,2023-04-21,2023-04-29,Sports & Outdoors,Cycling,Mountain Bike,2,1000,0.22,1560.0,297.55,0.1907371794871795,809.01,Credit Card,Silver,Delivered,4.0,8,4,2,2023
ORD307644,CUST7961,Customer_CUST7961,Male,36,Delhi,Delhi,India,North,2024-06-20,2024-06-22,Clothing,Accessories,Polo Shirt,1,1500,0.16,1260.0,248.22,0.197,245.76,Debit Card,Silver,Delivered,4.0,2,6,2,2024
ORD447580,CUST2184,Customer_CUST2184,Male,51,Indore,Madhya Pradesh,India,Central,2024-09-30,2024-10-07,Books,Comics,Harry Potter,1,500,0.21,395.0,35.61,0.09015189873417721,275.14,Credit Card,Silver,Pending,1.0,7,9,3,2024
ORD103272,CUST8586,Customer_CUST8586,Female,29,Delhi,Delhi,India,North,2022-07-15,2022-07-20,Home & Kitchen,Bedding,Sofa Set,3,5000,0.29,10650.0,1920.39,0.18031830985915495,228.18,Net Banking,Regular,Cancelled,5.0,5,7,3,2022
ORD298287,CUST8153,Customer_CUST8153,Female,18,Kolkata,West Bengal,India,East,2023-11-14,2023-11-16,Electronics,Cameras,Sony Headphones,3,10000,0.18,24600.0,5439.08,0.2211008130081301,378.2,Net Banking,Regular,Cancelled,5.0,2,11,4,2023
ORD134790,CUST6061,Customer_CUST6061,Male,28,Hyderabad,Telangana,India,South,2023-03-24,2023-04-02,Books,Fiction,Harry Potter,1,1000,0.15,850.0,121.89,0.1434,101.87,COD,Regular,Delivered,2.0,9,3,1,2023
ORD842194,CUST8648,Customer_CUST8648,Female,46,Chennai,Tamil Nadu,India,South,2022-11-12,2022-11-18,Books,Comics,Deep Work,4,300,0.27,876.0,78.02,0.08906392694063926,1742.98,Credit Card,Regular,Cancelled,4.0,6,11,4,2022
ORD704161,CUST8919,Customer_CUST8919,Female,28,Nagpur,Maharashtra,India,West,2023-04-25,2023-04-28,Books,Fiction,1984,2,150,0.09,273.0,39.76,0.14564102564102563,926.78,Net Banking,Regular,Returned,5.0,3,4,2,2023
ORD578537,CUST9993,Customer_CUST9993,Female,35,Kolkata,West Bengal,India,East,2024-06-07,2024-06-08,Electronics,Tablets,Canon Camera,5,30000,0.15,127500.0,26739.59,0.20972227450980394,2038.95,Net Banking,Regular,Cancelled,4.0,1,6,2,2024
ORD253003,CUST2560,Customer_CUST2560,Male,51,Indore,Madhya Pradesh,India,Central,2022-07-06,2022-07-11,Books,Fiction,Deep Work,1,1000,0.06,940.0,161.64,0.17195744680851063,96.8,Net Banking,Premium,Cancelled,5.0,5,7,3,2022
ORD990507,CUST8885,Customer_CUST8885,Female,35,Kolkata,West Bengal,India,East,2024-07-01,2024-07-04,Home & Kitchen,Bedding,Dining Table,5,10000,0.13,43500.0,3222.45,0.07407931034482758,1537.11,Debit Card,Regular,Returned,1.0,3,7,3,2024
ORD878899,CUST5856,Customer_CUST5856,Female,25,Chennai,Tamil Nadu,India,South,2022-02-20,2022-03-01,Clothing,Kids' Wear,Winter Jacket,5,1500,0.22,5850.0,1000.25,0.17098290598290597,991.2,UPI,Premium,Pending,1.0,9,2,1,2022
ORD876266,CUST1078,Customer_CUST1078,Female,31,Pune,Maharashtra,India,West,2022-08-04,2022-08-14,Home & Kitchen,Cookware,Microwave Oven,5,5000,0.12,22000.0,4824.31,0.2192868181818182,2171.75,UPI,Premium,Delivered,1.0,10,8,3,2022
ORD412939,CUST6735,Customer_CUST6735,Male,28,Indore,Madhya Pradesh,India,Central,2022-08-25,2022-08-28,Home & Kitchen,Cookware,Dining Table,1,2000,0.07,1860.0,365.5,0.19650537634408602,139.34,COD,Gold,Returned,4.0,3,8,3,2022
ORD160507,CUST7131,Customer_CUST7131,Female,33,Pune,Maharashtra,India,West,2024-05-01,2024-05-08,Home & Kitchen,Appliances,Microwave Oven,3,1500,0.27,3285.0,781.45,0.23788432267884324,318.04,Net Banking,Silver,Cancelled,4.0,7,5,2,2024
ORD856890,CUST5713,Customer_CUST5713,Female,42,Jaipur,Rajasthan,India,North,2022-09-03,2022-09-04,Sports & Outdoors,Cycling,Running Shoes,3,800,0.26,1776.0,182.52,0.10277027027027028,1478.86,COD,Premium,Cancelled,3.0,1,9,3,2022
ORD744668,CUST2751,Customer_CUST2751,Female,40,Delhi,Delhi,India,North,2023-03-02,2023-03-05,Books,Academic,Deep Work,2,1000,0.13,1740.0,126.39,0.07263793103448275,346.18,Net Banking,Gold,Cancelled,1.0,3,3,1,2023
ORD721519,CUST6722,Customer_CUST6722,Male,48,Indore,Madhya Pradesh,India,Central,2024-01-02,2024-01-07,Electronics,Smartphones,iPad Air,5,10000,0.27,36500.0,8463.76,0.23188383561643836,495.69,UPI,Gold,Returned,1.0,5,1,1,2024
ORD751396,CUST9884,Customer_CUST9884,Male,49,Hyderabad,Telangana,India,South,2024-02-09,2024-02-17,Books,Fiction,The Alchemist,4,1000,0.05,3800.0,212.52,0.055926315789473685,1413.96,UPI,Silver,Returned,2.0,8,2,1,2024
ORD459012,CUST4854,Customer_CUST4854,Male,36,Hyderabad,Telangana,India,South,2024-02-29,2024-03-09,Electronics,Laptops,Sony Headphones,4,70000,0.24,212800.0,28517.62,0.13401137218045112,1869.75,Credit Card,Regular,Cancelled,1.0,9,2,1,2024
ORD435036,CUST5739,Customer_CUST5739,Male,57,Mumbai,Maharashtra,India,West,2024-04-06,2024-04-13,Electronics,Tablets,Dell XPS,3,70000,0.5,105000.0,10496.82,0.09996971428571429,722.96,COD,Gold,Pending,2.0,7,4,2,2024
ORD582738,CUST1240,Customer_CUST1240,Male,18,Hyderabad,Telangana,India,South,2023-05-19,2023-05-20,Home & Kitchen,Decor,Mixer Grinder,2,3000,0.26,4440.0,619.14,0.13944594594594595,444.16,UPI,Premium,Pending,4.0,1,5,2,2023
ORD653644DUP,CUST3674,Customer_CUST3674,Female,24,Bangalore,Karnataka,India,South,2023-05-22,2023-05-28,Clothing,Accessories,Levi's Jeans,5,500,0.11,2225.0,466.79,0.2097932584269663,897.27,Credit Card,Gold,Returned,4.0,6,5,2,2023
ORD103234,CUST1148,Customer_CUST1148,Female,18,Kolkata,West Bengal,India,East,2023-06-18,2023-06-26,Home & Kitchen,Appliances,Sofa Set,5,1500,0.01,7425.0,1374.27,0.1850868686868687,1447.3,UPI,Gold,Pending,3.0,8,6,2,2023
ORD151951,CUST6496,Customer_CUST6496,Female,18,Indore,Madhya Pradesh,India,Central,2022-11-03,2022-11-09,Electronics,Accessories,Canon Camera,5,50000,0.02,245000.0,43176.48,0.17623053061224492,1023.27,COD,Gold,Pending,3.0,6,11,4,2022
ORD232219,CUST1598,Customer_CUST1598,Female,50,Kolkata,West Bengal,India,East,2023-06-28,2023-06-30,Books,Non-Fiction,Harry Potter,3,300,0.04,864.0,127.04,0.14703703703703705,1049.74,Net Banking,Gold,Pending,2.0,2,6,2,2023
ORD308622DUP,CUST5915,Customer_CUST5915,Female,18,Jaipur,Rajasthan,India,North,2022-04-08,2022-04-15,Clothing,Men's Wear,Levi's Jeans,3,300,0.03,873.0,106.68,0.12219931271477665,500.69,UPI,Silver,Delivered,3.0,7,4,2,2022
ORD107965,CUST1033,Customer_CUST1033,Male,18,Bangalore,Karnataka,India,South,2024-09-03,2024-09-07,Books,Non-Fiction,Harry Potter,3,500,0.04,1440.0,284.02,0.1972361111111111,1472.69,Credit Card,Premium,Delivered,5.0,4,9,3,2024
ORD629547,CUST3455,Customer_CUST3455,Female,18,Chennai,Tamil Nadu,India,South,2023-07-09,2023-07-12,Clothing,Kids' Wear,Formal Suit,4,1500,0.1,5400.0,363.07,0.06723518518518519,1955.63,Debit Card,Silver,Pending,5.0,3,7,3,2023
ORD686302,CUST5064,Customer_CUST5064,Male,40,Indore,Madhya Pradesh,India,Central,2022-10-31,2022-11-02,Electronics,Tablets,Canon Camera,3,10000,0.24,22800.0,1672.4,0.07335087719298246,562.11,Net Banking,Premium,Returned,,2,10,4,2022
ORD118994,CUST1245,Customer_CUST1245,Male,19,Lucknow,Uttar Pradesh,India,North,2022-12-27,2023-01-03,Sports & Outdoors,Outdoor Gear,Mountain Bike,1,800,0.24,608.0,115.04,0.1892105263157895,298.98,Credit Card,Regular,Delivered,2.0,7,12,4,2022
ORD796217,CUST6321,Customer_CUST6321,Male,47,Nagpur,Maharashtra,India,West,2022-04-25,2022-05-04,Clothing,Footwear,Formal Suit,1,500,0.06,470.0,40.54,0.08625531914893617,327.43,Debit Card,Premium,Pending,4.0,9,4,2,2022
ORD421228,CUST7730,Customer_CUST7730,Male,26,Pune,Maharashtra,India,West,2024-11-07,2024-11-13,Electronics,Accessories,Fitbit Watch,4,70000,0.19,226800.0,43338.14900000001,0.19108531305114643,335.41,Net Banking,Regular,Returned,2.0,6,11,4,2024
ORD181322,CUST9238,Customer_CUST9238,Male,18,Bangalore,Karnataka,India,South,2024-11-07,2024-11-15,Clothing,Footwear,Summer Dress,2,2000,0.01,3960.0,891.83,0.22520959595959597,403.79,Credit Card,Regular,Delivered,1.0,8,11,4,2024
ORD777476,CUST8338,Customer_CUST8338,Female,41,Delhi,Delhi,India,North,2024-03-21,2024-03-27,Sports & Outdoors,Fitness,Tent,4,1000,0.04,3840.0,621.85,0.16194010416666668,1593.51,COD,Silver,Returned,5.0,6,3,1,2024
ORD892136,CUST5144,Customer_CUST5144,Female,24,Mumbai,Maharashtra,India,West,2024-09-10,2024-09-18,Electronics,Smartphones,iPad Air,5,2000,0.17,8300.0,1727.62,0.20814698795180722,890.05,UPI,Silver,Cancelled,,8,9,3,2024
ORD287080,CUST2194,Customer_CUST2194,Female,37,Nagpur,Maharashtra,India,West,2024-07-13,2024-07-16,Home & Kitchen,Appliances,Microwave Oven,3,1500,0.28,3240.0,301.24,0.09297530864197531,1013.76,Net Banking,Gold,Returned,4.0,3,7,3,2024
ORD126821,CUST5538,Customer_CUST5538,Female,46,Bangalore,Karnataka,India,South,2022-01-22,2022-01-25,Books,Comics,The Alchemist,5,1000,0.08,4600.0,387.7,0.08428260869565217,954.03,Debit Card,Gold,Cancelled,3.0,3,1,1,2022
ORD917841,CUST8120,Customer_CUST8120,Male,53,Pune,Maharashtra,India,West,2024-08-09,2024-08-14,Home & Kitchen,Decor,Mixer Grinder,4,1500,0.16,5040.0,708.96,0.14066666666666666,577.05,Debit Card,Silver,Returned,4.0,5,8,3,2024
ORD971310,CUST3374,Customer_CUST3374,Male,39,Hyderabad,Telangana,India,South,2022-09-28,2022-10-05,Clothing,Accessories,Formal Suit,1,1000,0.29,710.0,113.53,0.15990140845070422,397.68,UPI,Premium,Delivered,2.0,7,9,3,2022
ORD452569,CUST5553,Customer_CUST5553,Female,37,Pune,Maharashtra,India,West,2024-02-20,2024-02-22,Home & Kitchen,Appliances,Wall Art,1,3000,0.13,2610.0,600.46,0.23006130268199235,260.66,Debit Card,Silver,Returned,3.0,2,2,1,2024
ORD799872,CUST2062,Customer_CUST2062,Male,35,Bangalore,Karnataka,India,South,2023-09-14,2023-09-16,Sports & Outdoors,Cycling,Running Shoes,5,8000,0.29,28400.0,5613.79,0.19766866197183097,2205.91,UPI,Regular,Returned,,2,9,3,2023
ORD252143,CUST3582,Customer_CUST3582,Female,41,Lucknow,Uttar Pradesh,India,North,2024-01-12,2024-01-13,Sports & Outdoors,Camping,Running Shoes,1,1000,0.02,980.0,216.03,0.22043877551020408,377.34,Net Banking,Regular,Pending,4.0,1,1,1,2024
ORD972267,CUST4704,Customer_CUST4704,Female,31,Lucknow,Uttar Pradesh,India,North,2024-12-04,2024-12-13,Sports & Outdoors,Camping,Tent,3,500,0.2,1200.0,237.82,0.19818333333333332,827.19,Net Banking,Premium,Returned,3.0,9,12,4,2024
ORD940015DUP,CUST5889,Customer_CUST5889,Female,21,Kolkata,West Bengal,India,East,2023-12-18,2023-12-26,Home & Kitchen,Bedding,Wall Art,3,5000,0.07,13950.0,3045.91,0.2183448028673835,386.48,COD,Premium,Pending,1.0,8,12,4,2023
ORD387554,CUST1726,Customer_CUST1726,Female,18,Ahmedabad,Gujarat,India,West,2024-09-07,2024-09-16,Electronics,Laptops,iPad Air,5,50000,0.29,177500.0,22801.33,0.1284581971830986,1440.49,Debit Card,Gold,Cancelled,5.0,9,9,3,2024
ORD504413,CUST9244,Customer_CUST9244,Female,24,Jaipur,Rajasthan,India,North,2022-10-06,2022-10-12,Sports & Outdoors,Outdoor Gear,Tent,5,500,0.16,2100.0,329.75,0.1570238095238095,512.19,Debit Card,Gold,Pending,1.0,6,10,4,2022
ORD797000,CUST4501,Customer_CUST4501,Male,37,Lucknow,Uttar Pradesh,India,North,2023-05-09,2023-05-19,Books,Academic,1984,2,500,0.01,990.0,100.67,0.10168686868686869,254.71,UPI,Regular,Pending,5.0,10,5,2,2023
ORD380859,CUST7418,Customer_CUST7418,Male,44,Kolkata,West Bengal,India,East,2022-01-17,2022-01-19,Books,Academic,Deep Work,5,150,0.3,525.0,80.19,0.15274285714285712,1149.28,Net Banking,Gold,Delivered,4.0,2,1,1,2022
ORD608807,CUST9337,Customer_CUST9337,Female,27,Mumbai,Maharashtra,India,West,2024-05-26,2024-05-30,Home & Kitchen,Bedding,Dining Table,2,10000,0.22,15600.0,1297.19,0.08315320512820513,952.79,UPI,Silver,Returned,4.0,4,5,2,2024
ORD756830,CUST2312,Customer_CUST2312,Female,39,Ahmedabad,Gujarat,India,West,2023-08-08,2023-08-17,Clothing,Men's Wear,Adidas Shoes,1,500,0.15,425.0,26.29,0.061858823529411765,332.1,COD,Gold,Returned,3.0,9,8,3,2023
ORD999933,CUST9051,Customer_CUST9051,Female,33,Indore,Madhya Pradesh,India,Central,2023-08-29,2023-09-04,Clothing,Men's Wear,Formal Suit,2,300,0.23,462.0,25.49,0.05517316017316017,516.91,COD,Gold,Cancelled,2.0,6,8,3,2023
ORD336766,CUST4798,Customer_CUST4798,Female,18,Chennai,Tamil Nadu,India,South,2023-05-05,2023-05-13,Home & Kitchen,Furniture,Bed Sheets,4,3000,0.26,8880.0,1133.14,0.12760585585585588,309.15,UPI,Regular,Pending,4.0,8,5,2,2023
ORD263504,CUST6516,Customer_CUST6516,Male,40,Indore,Madhya Pradesh,India,Central,2023-12-21,2023-12-29,Clothing,Women's Wear,Winter Jacket,2,500,0.28,720.0,138.05,0.19173611111111113,380.77,Credit Card,Gold,Returned,3.0,8,12,4,2023
ORD226533,CUST7005,Customer_CUST7005,Male,39,Mumbai,Maharashtra,India,West,2024-01-29,2024-02-04,Sports & Outdoors,Cycling,Yoga Mat,3,800,0.09,2184.0,501.33,0.2295467032967033,1466.76,Net Banking,Premium,Pending,4.0,6,1,1,2024
ORD654031,CUST7099,Customer_CUST7099,Female,18,Jaipur,Rajasthan,India,North,2022-04-11,2022-04-17,Electronics,Cameras,Sony Headphones,1,10000,0.0,10000.0,984.37,0.098437,438.38,Credit Card,Premium,Returned,2.0,6,4,2,2022
ORD648705,CUST4790,Customer_CUST4790,Male,31,Lucknow,Uttar Pradesh,India,North,2023-11-06,2023-11-12,Electronics,Accessories,MacBook Pro,3,2000,0.09,5460.0,777.21,0.14234615384615384,256.84,UPI,Regular,Pending,2.0,6,11,4,2023
ORD284481,CUST6609,Customer_CUST6609,Female,19,Bangalore,Karnataka,India,South,2023-08-20,2023-08-25,Sports & Outdoors,Fitness,Football,3,500,0.02,1470.0,295.84,0.2012517006802721,899.43,COD,Regular,Pending,2.0,5,8,3,2023
ORD751606,CUST1023,Customer_CUST1023,Female,22,Chennai,Tamil Nadu,India,South,2022-01-13,2022-01-17,Home & Kitchen,Decor,Dining Table,3,1500,0.5,2250.0,554.37,0.24638666666666667,1132.59,COD,Premium,Cancelled,5.0,4,1,1,2022
ORD227174DUP,CUST1142,Customer_CUST1142,Female,35,Lucknow,Uttar Pradesh,India,North,2024-12-25,2025-01-03,Books,Children,Atomic Habits,4,500,0.2,1600.0,146.25,0.09140625,857.01,Debit Card,Silver,Cancelled,4.0,9,12,4,2024
ORD461206,CUST4869,Customer_CUST4869,Male,24,Jaipur,Rajasthan,India,North,2023-10-02,2023-10-05,Sports & Outdoors,Cycling,Yoga Mat,4,3000,0.04,11520.0,697.69,0.06056336805555556,360.71,Net Banking,Gold,Returned,2.0,3,10,4,2023
ORD896223,CUST2981,Customer_CUST2981,Male,26,Mumbai,Maharashtra,India,West,2022-04-16,2022-04-20,Sports & Outdoors,Cycling,Mountain Bike,4,3000,0.1,10800.0,616.76,0.057107407407407405,1154.04,UPI,Silver,Cancelled,1.0,4,4,2,2022
ORD242938,CUST2755,Customer_CUST2755,Male,38,Nagpur,Maharashtra,India,West,2024-10-11,2024-10-18,Home & Kitchen,Decor,Dining Table,5,2000,0.27,7300.0,1419.92,0.1945095890410959,340.69,Net Banking,Regular,Cancelled,4.0,7,10,4,2024
ORD862238,CUST3592,Customer_CUST3592,Male,52,Indore,Madhya Pradesh,India,Central,2023-09-13,2023-09-18,Home & Kitchen,Bedding,Mixer Grinder,2,2000,0.03,3880.0,884.39,0.2279355670103093,544.83,Debit Card,Premium,Returned,3.0,5,9,3,2023
ORD226882,CUST2290,Customer_CUST2290,Male,54,Indore,Madhya Pradesh,India,Central,2024-09-22,2024-09-24,Sports & Outdoors,Camping,Tent,4,800,0.16,2688.0,635.06,0.23625744047619046,1935.85,Debit Card,Silver,Returned,3.0,2,9,3,2024
ORD344986,CUST1498,Customer_CUST1498,Female,46,Bangalore,Karnataka,India,South,2024-02-15,2024-02-23,Clothing,Accessories,Polo Shirt,4,500,0.04,1920.0,199.06,0.10367708333333334,1322.93,Credit Card,Silver,Pending,1.0,8,2,1,2024
ORD982445,CUST1952,Customer_CUST1952,Male,38,Lucknow,Uttar Pradesh,India,North,2023-12-03,2023-12-12,Electronics,Accessories,Dell XPS,2,70000,0.11,124600.0,7433.95,0.05966252006420546,743.09,Debit Card,Regular,Cancelled,3.0,9,12,4,2023
ORD475965,CUST6536,Customer_CUST6536,Male,42,Chennai,Tamil Nadu,India,South,2024-07-23,2024-07-30,Home & Kitchen,Cookware,Wall Art,1,2000,0.16,1680.0,200.51,0.11935119047619047,378.3,UPI,Regular,Delivered,1.0,7,7,3,2024
ORD587717,CUST3944,Customer_CUST3944,Female,25,Indore,Madhya Pradesh,India,Central,2024-02-02,2024-02-05,Home & Kitchen,Decor,Microwave Oven,2,5000,0.04,9600.0,1885.71,0.196428125,358.47,Debit Card,Gold,Returned,3.0,3,2,1,2024
ORD171412,CUST9023,Customer_CUST9023,Female,39,Jaipur,Rajasthan,India,North,2022-01-19,2022-01-25,Sports & Outdoors,Camping,Running Shoes,1,800,0.1,720.0,173.52,0.24100000000000002,409.13,COD,Premium,Delivered,1.0,6,1,1,2022
ORD969999,CUST4637,Customer_CUST4637,Female,19,Jaipur,Rajasthan,India,North,2024-03-30,2024-04-08,Clothing,Accessories,Nike T-Shirt,4,1000,0.12,3520.0,548.05,0.1556960227272727,1977.54,Credit Card,Regular,Delivered,1.0,9,3,1,2024
ORD344729,CUST2818,Customer_CUST2818,Male,26,Hyderabad,Telangana,India,South,2022-06-28,2022-07-06,Electronics,Cameras,Samsung Galaxy,2,70000,0.07,130200.0,24575.88,0.18875483870967744,304.4,Debit Card,Silver,Pending,3.0,8,6,2,2022
ORD728301,CUST8605,Customer_CUST8605,Male,54,Indore,Madhya Pradesh,India,Central,2023-12-28,2024-01-05,Books,Fiction,Atomic Habits,3,150,0.28,324.0,48.59,0.14996913580246915,188.03,Credit Card,Gold,Returned,2.0,8,12,4,2023
ORD937811,CUST9936,Customer_CUST9936,Male,40,Indore,Madhya Pradesh,India,Central,2024-10-08,2024-10-16,Books,Comics,1984,4,150,0.06,564.0,37.54,0.06656028368794326,1950.92,Credit Card,Premium,Cancelled,4.0,8,10,4,2024
